close,volume,MA_10,MA_50
0.963898587802432,0.006505072407651204,0.9688899840059175,0.9701878151413066
0.9631468790264588,0.0,0.9687760762636692,0.9701699588047736
0.9606083147572146,0.0,0.9683260424117917,0.9699789618134655
0.9607601417767313,0.0,0.9676683170613884,0.9699143455666697
0.9617585694594171,0.0,0.9670749371947913,0.9697858501405339
0.9618608876682213,0.0,0.9665564988810464,0.9696986655902675
0.960748177147476,0.0,0.9660151166597295,0.9696335053174945
0.9628733428472769,0.0,0.9656276337960934,0.9696199134426591
0.9656227321354676,0.0,0.9654894149115574,0.969683353891373
0.9655245396608896,0.0,0.9655062489889943,0.9698114720091704
0.9672169158403854,0.0,0.9658498948895584,0.9699196980803242
0.9654147951304788,0.0,0.9660847601780587,0.9700650846356131
0.9654011802075324,0.0,0.9665811091059284,0.9701692305119325
0.961770946662095,0.0,0.9666857880138462,0.9702298367607938
0.9616649152924879,0.0,0.9666760891925819,0.9703005952363712
0.9617523808580781,0.0,0.9666648522322623,0.970425414099851
0.9603648964378824,0.0,0.9666251596994231,0.9705562523475386
0.9611867426956966,0.0,0.9664504954644979,0.9706773069022354
0.9611203183746584,0.0,0.9659842257003719,0.970666215791975
0.9626687064296684,0.0,0.965688475740941,0.9706811501825303
0.964661023487392,0.0,0.9654237876452054,0.9707532248499904
0.9658232428188498,0.0,0.9654660864692213,0.9708209736334652
0.9623605140829872,0.0,0.965151195223771,0.970716213534268
0.9641770748626852,0.0,0.9654003737506995,0.9706475434164759
0.9625820660109223,0.0,0.9654953538373539,0.9704630835115147
0.9635817314138766,0.0,0.9656848012976429,0.9703592798450851
0.9603913011369283,0.0,0.9656875357670733,0.97014961925289
0.9571521871961135,0.0,0.965269717383185,0.9699411607826134
0.9575754875276994,0.0,0.9649026148620292,0.9697604476372099
0.9554103022059062,0.0,0.96415093485101,0.9695489005033169
0.9577636210084037,0.0,0.9634366401642458,0.9694049178860356
0.9587888659635588,0.0,0.9627081604173071,0.9692925326485344
0.9615440312796668,0.0,0.9626236054953603,0.9691920106871974
0.9643388036443437,0.0,0.9626403541206274,0.9691731189463839
0.9616801805091235,0.0,0.9625469548991132,0.9691741455760523
0.9645756207889145,0.0,0.9626498820375522,0.9692404202246179
0.9662539694720422,0.0,0.9632570197034758,0.9693332205269147
0.9648607090239301,0.0,0.9640553138730832,0.9693817178104611
0.9656730660930242,0.0,0.9648938987407165,0.9694689199099518
0.9647323986895016,0.0,0.9658592946282285,0.9694612947716488
0.9643973890703528,0.0,0.9665462873467634,0.9694565389316487
0.9651453846855222,0.0,0.9672045681362702,0.9694756500377757
0.9651606499021579,0.0,0.9675791049961919,0.9694800461186617
0.9666801578175859,0.0,0.9678215755277977,0.9694708766485505
0.9670914935199155,0.0,0.9683819708568793,0.9694624354712804
0.9677623379050591,0.0,0.9687119871363725,0.9694814763805066
0.9687747930841146,0.0,0.968973043514894,0.9695410033520249
0.9685903727642131,0.0,0.9693592873220682,0.969583016196899
0.9692414136250722,0.0,0.9697288252300611,0.9696315924519592
0.9744353004421553,0.0,0.970733657293902,0.9698245637310903
0.9753821564470169,0.0,0.9718712393034172,0.9700687962967205
0.9824474763090025,0.0,0.973663043124378,0.9704792814462762
0.9823158653871937,0.0,0.9754396364591251,0.9709409576854311
0.97804614303673,0.0,0.9766166973710559,0.9713085964019204
0.9789265747205533,0.0,0.9778423378414764,0.9716737255792216
0.9795491480152538,0.0,0.979062979359969,0.9720499195429451
0.9808400902545618,0.0,0.9803124609857434,0.9724772343993662
0.9789307004547796,0.0,0.9813833048507012,0.9728187423196912
0.977276693603585,0.0,0.9822154380795203,0.9730665988003038
0.9787178125687195,0.0,0.9826589348404129,0.9733471933603273
0.9781682647698187,0.0,0.9829474640915032,0.9735801066757723
0.9763038454731001,0.0,0.9823112299617867,0.9738116950247226
0.9775811727894625,0.0,0.9818209054118823,0.9740707391363328
0.9802331947499203,0.0,0.982047396387749,0.9744633942731928
0.9774000530569422,0.0,0.9818893098737504,0.9747980492211195
0.9765043561564823,0.0,0.9815739913674513,0.9751117942673453
0.9769977939699093,0.0,0.9811760833391086,0.9754655427721737
0.9763017826059874,0.0,0.9809038327263524,0.9757870094774415
0.9722750660014334,0.0,0.9803858643995405,0.9760242486768718
0.9716248502874194,0.0,0.9796513175485515,0.9762147279660391
0.9701614523574653,0.0,0.9788221324195874,0.9763317111005154
0.970742768309905,0.0,0.9782462275216997,0.9764363395805242
0.9712032002495246,0.0,0.9775857249757811,0.9766244058512417
0.9711012946141429,0.0,0.9766400258133912,0.9767716701736155
0.9739682673277743,0.0,0.9762846302394887,0.9770138319306856
0.9737607428962081,0.0,0.9760005017751405,0.9772303191714418
0.9730931990984448,0.0,0.9755961421079835,0.9775004631679236
0.972213179988044,0.0,0.975172726606977,0.9778207803989476
0.974622196202592,0.0,0.9754157953037703,0.9781833298401601
0.9727301344865582,0.0,0.9755302584851222,0.9785516880748784
0.9734595642977117,0.0,0.9758718108075293,0.9788855094346118
0.9729050656177396,0.0,0.9760957382183033,0.9791857328029048
0.9715295458267992,0.0,0.9761295345514309,0.979398104750377
0.9731934544401355,0.0,0.9763461985277786,0.9795864254848583
0.9759506826233562,0.0,0.976551497365552,0.9798899305582429
0.977890190282988,0.0,0.9769791427489602,0.980173104854356
0.9749885614018581,0.0013709985056689928,0.9771754263828276,0.9803588721765859
0.9797744131039918,0.0,0.9779584673401374,0.9806760568709318
0.9784104453688842,0.0,0.9783507782513636,0.9809469554840913
0.9765286979884156,0.0,0.9787441573147095,0.9811978392060317
